lat,lon,00:00Z 2026-09-19,00:00Z 2026-09-20,00:00Z 2026-09-21,00:00Z 2026-09-22,00:00Z 2026-09-23,00:00Z 2026-09-24,00:00Z 2026-09-25,00:00Z 2026-09-26,00:00Z 2026-09-27
4.007606,102.76887,0.0,0.029999999329447746,0.009999999776482582,0.17000000178813934,0.019999999552965164,6.260000228881836,1.2999999523162842,0.0,0.0
4.007606,102.852005,0.0,0.0,0.0,0.23000000417232513,0.0,5.329999923706055,1.6299999952316284,0.019999999552965164,0.0
4.007606,102.93514,0.0,0.0,0.009999999776482582,0.30000001192092896,0.0,3.8499999046325684,1.350000023841858,0.029999999329447746,0.0
4.007606,103.01828,0.0,0.0,0.029999999329447746,0.6299999952316284,0.0,3.25,0.8600000143051147,0.009999999776482582,0.0
4.007606,103.10142,0.0,0.0,0.03999999910593033,1.0800000429153442,0.0,3.430000066757202,1.0499999523162842,0.0,0.0
4.007606,103.18455,0.0,0.0,0.029999999329447746,1.3799999952316284,0.0,2.819999933242798,1.4199999570846558,0.0,0.0
4.007606,103.267685,0.0,0.0,0.10999999940395355,1.1299999952316284,0.0,2.0799999237060547,1.5299999713897705,0.0,0.0
4.007606,103.35082,0.0,0.0,0.0,0.25,0.0,3.240000009536743,2.059999942779541,0.0,0.0
4.007606,103.43396,0.0,0.0,0.0,0.0,0.0,12.319999694824219,2.799999952316284,0.0,0.0
4.007606,103.5171,0.0,0.0,0.0,0.029999999329447746,0.0,21.75,3.5999999046325684,0.0,0.0
4.007606,103.60023,0.0,0.0,0.0,0.1899999976158142,0.0,22.979999542236328,3.9100000858306885,0.0,0.0
4.007606,103.683365,0.0,0.0,0.0,0.3100000023841858,0.0,19.1200008392334,3.880000114440918,0.0,0.0
4.007606,103.7665,0.0,0.0,0.0,0.3400000035762787,0.0,14.760000228881836,3.7300000190734863,0.0,0.0
4.007606,103.84964,0.0,0.0,0.0,0.23999999463558197,0.0,10.829999923706055,3.8499999046325684,0.0,0.0
4.007606,103.93278,0.0,0.0,0.0,0.05999999865889549,0.0,8.239999771118164,4.659999847412109,0.0,0.0
4.007606,104.01591,0.0,0.0,0.0,0.0,0.0,7.059999942779541,6.730000019073486,0.0,0.0
4.007606,104.099045,0.0,0.0,0.0,0.0,0.0,6.659999847412109,7.639999866485596,0.0,0.0
4.007606,104.18218,0.0,0.0,0.0,0.0,0.0,6.71999979019165,6.349999904632568,0.0,0.0
4.007606,104.26532,0.0,0.0,0.009999999776482582,0.0,0.0,5.960000038146973,4.409999847412109,0.0,0.0
4.007606,104.34846,0.0,0.0,0.0,0.0,0.0,4.050000190734863,2.859999895095825,0.0,0.0
4.007606,104.43159,0.0,0.0,0.0,0.0,0.0,2.0,1.809999942779541,0.0,0.0
4.007606,104.514725,0.0,0.0,0.0,0.0,0.0,0.7799999713897705,1.059999942779541,0.0,0.0
4.007606,104.59786,0.0,0.0,0.0,0.0,0.03999999910593033,0.3199999928474426,1.0499999523162842,0.0,0.0
4.007606,104.681,0.0,0.0,0.0,0.0,0.11999999731779099,0.17000000178813934,1.7599999904632568,0.0,0.0
4.007606,104.76414,0.0,0.0,0.0,0.0,0.20999999344348907,0.07000000029802322,3.0799999237060547,0.0,0.0
4.007606,104.847275,0.0,0.0,0.0,0.0,0.23999999463558197,0.009999999776482582,3.5899999141693115,0.0,0.0
4.007606,104.930405,0.0,0.0,0.0,0.0,0.3700000047683716,0.0,2.5199999809265137,0.009999999776482582,0.0
4.007606,105.01354,0.0,0.0,0.0,0.0,0.800000011920929,0.0,1.3200000524520874,0.0,0.0
4.007606,105.09668,0.0,0.0,0.0,0.0,0.9399999976158142,0.0,0.6700000166893005,0.0,0.0
4.007606,105.17982,0.0,0.0,0.0,0.0,0.5600000023841858,0.0,0.20000000298023224,0.029999999329447746,0.0
4.007606,105.262955,0.0,0.0,0.0,0.0,0.2199999988079071,0.0,0.009999999776482582,0.07999999821186066,0.0
4.007606,105.346085,0.0,0.0,0.0,0.0,0.12999999523162842,0.0,0.0,0.10000000149011612,0.0
4.007606,105.42922,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.09000000357627869,0.0
4.007606,105.51236,0.0,0.0,0.0,0.0,0.14000000059604645,0.0,0.0,0.10000000149011612,0.07000000029802322
4.007606,105.5955,0.0,0.0,0.0,0.0,0.07999999821186066,0.0,0.0,0.07000000029802322,0.20000000298023224
4.007606,105.678635,0.0,0.0,0.0,0.0,0.029999999329447746,0.0,0.0,0.03999999910593033,0.1899999976158142
4.007606,105.761765,0.0,0.0,0.0,0.0,0.009999999776482582,0.0,0.03999999910593033,0.03999999910593033,0.14000000059604645
4.007606,105.8449,0.0,0.0,0.0,0.0,0.0,0.0,0.029999999329447746,0.019999999552965164,0.07000000029802322
4.007606,105.92804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029999999329447746
4.090523,96.03485,0.0,0.0,0.0,0.0,0.0,0.0,0.6600000262260437,0.0,0.0
4.090523,96.11799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.090523,96.201126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8299999833106995,0.0
4.090523,96.28426,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0.0,0.0
4.090523,96.36739,0.0,0.0,1.2100000381469727,0.0,0.23999999463558197,0.0,2.390000104904175,0.0,0.0
4.090523,96.45053,0.0,0.0,0.17000000178813934,0.0,7.300000190734863,0.0,0.8899999856948853,0.0,0.0
4.090523,96.53367,0.27000001072883606,0.0,0.09000000357627869,0.6700000166893005,3.359999895095825,0.019999999552965164,1.7799999713897705,0.0,0.0
4.090523,96.616806,3.1500000953674316,0.3400000035762787,2.2699999809265137,1.0099999904632568,0.10999999940395355,11.460000038146973,8.890000343322754,0.0,0.0
4.090523,96.69994,1.2999999523162842,10.079999923706055,2.5199999809265137,5.21999979019165,0.4099999964237213,13.850000381469727,6.329999923706055,9.520000457763672,0.009999999776482582
4.090523,96.78308,5.800000190734863,11.09000015258789,2.4200000762939453,14.1899995803833,5.230000019073486,22.670000076293945,17.670000076293945,7.460000038146973,0.0
4.090523,96.86621,0.10999999940395355,4.809999942779541,4.329999923706055,10.710000038146973,2.6500000953674316,32.310001373291016,12.09000015258789,2.2899999618530273,0.05999999865889549
4.090523,96.94935,0.019999999552965164,0.3100000023841858,10.619999885559082,13.109999656677246,3.8299999237060547,17.350000381469727,10.699999809265137,1.7100000381469727,0.0
4.090523,97.032486,2.7799999713897705,0.029999999329447746,7.679999828338623,14.8100004196167,6.659999847412109,13.789999961853027,22.389999389648438,0.10000000149011612,0.0
