date,capacity,usable,level,storage,pct,inflow,release
1985-05-26,9510,2161.05,0.0,5011.05,52.69,9.27,0.0
1985-05-27,9510,2159.16,0.0,5009.16,52.67,11.52,0.0
1985-05-28,9510,2157.28,0.0,5007.28,52.65,9.11,0.0
1985-05-29,9510,2161.05,0.0,5011.05,52.69,9.51,0.0
1985-05-30,9510,2157.28,0.0,5007.28,52.65,14.25,0.0
1985-05-31,9510,2155.4,0.0,5005.4,52.63,7.74,0.0
1985-06-01,9510,2153.52,0.0,5003.52,52.61,9.48,0.0
1985-06-02,9510,2153.52,0.0,5003.52,52.61,8.86,0.0
1985-06-03,9510,2151.64,0.0,5001.64,52.59,8.37,0.0
1985-06-04,9510,2147.87,0.0,4997.87,52.55,8.8,0.0
1985-06-05,9510,2147.87,0.0,4997.87,52.55,6.56,0.0
1985-06-06,9510,2144.11,0.0,4994.11,52.51,7.1,0.0
1985-06-07,9510,2140.35,0.0,4990.35,52.47,4.43,0.0
1985-06-08,9510,2136.6,0.0,4986.6,52.44,4.14,0.0
1985-06-09,9510,2130.96,0.0,4980.96,52.38,4.67,0.0
1985-06-10,9510,2125.33,0.0,4975.33,52.32,2.87,0.0
1985-06-11,9510,2121.58,0.0,4971.58,52.28,3.18,0.0
1985-06-12,9510,2115.96,0.0,4965.96,52.22,4.4,0.0
1985-06-13,9510,2110.34,0.0,4960.34,52.16,2.43,0.0
1985-06-14,9510,2104.73,0.0,4954.73,52.1,3.68,0.0
1985-06-15,9510,2102.86,0.0,4952.86,52.08,1.66,0.0
1985-06-16,9510,2100.99,0.0,4950.99,52.06,5.39,0.0
1985-06-17,9510,2100.99,0.0,4950.99,52.06,4.07,0.0
1985-06-18,9510,2093.51,0.0,4943.51,51.98,7.18,0.0
1985-06-19,9510,2084.17,0.0,4934.17,51.88,8.8,0.0
1985-06-20,9510,2082.3,0.0,4932.3,51.86,7.39,0.0
1985-06-21,9510,2078.57,0.0,4928.57,51.83,14.03,0.0
1985-06-22,9510,2076.71,0.0,4926.71,51.81,11.91,0.0
1985-06-23,9510,2084.17,0.0,4934.17,51.88,11.36,0.0
1985-06-24,9510,2084.17,0.0,4934.17,51.88,18.29,0.0
1985-06-25,9510,2078.57,0.0,4928.57,51.83,14.3,0.0
1985-06-26,9510,2071.11,0.0,4921.11,51.75,8.34,0.0
1985-06-27,9510,2065.53,0.0,4915.53,51.69,8.69,0.0
1985-06-28,9510,2056.22,0.0,4906.22,51.59,10.01,0.0
1985-06-29,9510,2048.78,0.0,4898.78,51.51,4.18,0.0
1985-06-30,9510,2052.5,0.0,4902.5,51.55,4.46,0.0
1985-07-01,9510,2056.22,0.0,4906.22,51.59,10.31,0.0
1985-07-02,9510,2065.53,0.0,4915.53,51.69,16.39,0.0
1985-07-03,9510,2067.39,0.0,4917.39,51.71,20.92,0.0
1985-07-04,9510,2065.53,0.0,4915.53,51.69,18.39,0.0
1985-07-05,9510,2054.36,0.0,4904.36,51.57,12.51,0.0
1985-07-06,9510,2052.5,0.0,4902.5,51.55,0.0,0.0
1985-07-07,9510,2050.64,0.0,4900.64,51.53,8.97,0.0
1985-07-08,9510,2046.92,0.0,4896.92,51.49,6.72,0.0
1985-07-09,9510,2045.07,0.0,4895.07,51.47,7.24,0.0
1985-07-10,9510,2043.21,0.0,4893.21,51.45,9.97,0.0
1985-07-11,9510,2041.35,0.0,4891.35,51.43,8.93,0.0
1985-07-12,9510,2045.07,0.0,4895.07,51.47,8.99,0.0
1985-07-13,9510,2048.78,0.0,4898.78,51.51,14.07,0.0
1985-07-14,9510,2065.53,0.0,4915.53,51.69,14.77,0.0
1985-07-15,9510,2074.84,0.0,4924.84,51.79,26.54,0.0
1985-07-16,9510,2082.3,0.0,4932.3,51.86,27.2,0.0
1985-07-17,9510,2097.25,0.0,4947.25,52.02,24.4,0.0
1985-07-18,9510,2121.58,0.0,4971.58,52.28,32.21,0.0
1985-07-19,9510,2130.96,0.0,4980.96,52.38,35.28,0.0
1985-07-20,9510,2142.23,0.0,4992.23,52.49,15.22,0.0
1985-07-21,9510,2155.4,0.0,5005.4,52.63,16.17,0.0
1985-07-22,9510,2166.7,0.0,5016.7,52.75,19.82,0.0
1985-07-23,9510,2202.59,0.0,5052.59,53.13,16.56,0.0
1985-07-24,9510,2225.33,0.0,5075.33,53.37,41.18,0.0
1985-07-25,9510,2246.23,0.0,5096.23,53.59,27.53,0.0
1985-07-26,9510,2261.46,0.0,5111.46,53.75,25.9,0.0
1985-07-27,9510,2269.08,0.0,5119.08,53.83,20.16,0.0
1985-07-28,9510,2282.44,0.0,5132.44,53.97,12.63,0.0
1985-07-29,9510,2303.48,0.0,5153.48,54.19,18.43,0.0
1985-07-30,9510,2334.16,0.0,5184.16,54.51,26.25,0.0
1985-07-31,9510,2351.46,0.0,5201.46,54.69,34.35,0.0
1985-08-01,9510,2368.8,0.0,5218.8,54.88,22.0,0.0
1985-08-02,9510,2401.63,0.0,5251.63,55.22,20.83,0.0
1985-08-03,9510,2422.94,0.0,5272.94,55.45,37.17,0.0
1985-08-04,9510,2434.58,0.0,5284.58,55.57,26.39,0.0
1985-08-05,9510,2454.02,0.0,5304.02,55.77,15.63,0.0
1985-08-06,9510,2469.6,0.0,5319.6,55.94,24.64,0.0
1985-08-07,9510,2498.87,0.0,5348.87,56.24,21.0,0.0
1985-08-08,9510,2533.16,0.0,5383.16,56.61,33.91,0.0
1985-08-09,9510,2567.53,0.0,5417.53,56.97,38.98,0.0
1985-08-10,9510,2595.12,0.0,5445.12,57.26,38.66,0.0
1985-08-11,9510,2634.68,0.0,5484.68,57.67,32.19,0.0
1985-08-12,9510,2680.36,0.0,5530.36,58.15,42.42,0.0
1985-08-13,9510,2714.25,0.0,5564.25,58.51,49.18,0.0
1985-08-14,9510,2738.24,0.0,5588.24,58.76,37.99,0.0
1985-08-15,9510,2762.28,0.0,5612.28,59.01,28.75,0.0
1985-08-16,9510,2907.7,0.0,5757.7,60.54,30.02,0.0
1985-08-17,9510,3059.16,0.0,5909.16,62.14,151.7,0.0
1985-08-18,9510,3191.78,0.0,6041.78,63.53,158.7,0.0
1985-08-19,9510,3273.31,0.0,6123.31,64.39,139.71,0.0
1985-08-20,9510,3336.41,0.0,6186.41,65.05,87.89,0.0
1985-08-21,9510,3391.34,0.0,6241.34,65.63,69.89,0.0
1985-08-22,9510,3452.9,0.0,6302.9,66.28,69.77,0.0
1985-08-23,9510,3538.3,0.0,6388.3,67.17,76.27,0.0
1985-08-24,9510,3613.47,0.0,6463.47,67.96,100.97,0.0
1985-08-25,9510,3684.74,0.0,6534.74,68.71,90.08,0.0
1985-08-26,9510,3765.1,0.0,6615.1,69.56,80.85,0.0
1985-08-27,9510,3821.85,0.0,6671.85,70.16,89.11,0.0
1985-08-28,9510,3872.24,0.0,6722.24,70.69,65.13,0.0
1985-08-29,9510,3918.41,0.0,6768.41,71.17,58.41,0.0
1985-08-30,9510,3962.52,0.0,6812.52,71.64,54.49,0.0
1985-08-31,9510,4006.76,0.0,6856.76,72.1,48.74,0.0
1985-09-01,9510,4075.6,0.0,6925.6,72.82,48.53,0.0
1985-09-02,9510,4142.53,0.0,6992.53,73.53,73.96,0.0
1985-09-03,9510,4194.05,0.0,7044.05,74.07,71.67,0.0
1985-09-04,9510,4229.99,0.0,7079.99,74.45,60.32,0.0
1985-09-05,9510,4252.5,0.0,7102.5,74.68,50.73,0.0
1985-09-06,9510,4266.02,0.0,7116.02,74.83,38.43,0.0
1985-09-07,9510,4288.58,0.0,7138.58,75.06,31.22,0.0
1985-09-08,9510,4304.4,0.0,7154.4,75.23,38.53,0.0
1985-09-09,9510,4313.44,0.0,7163.44,75.33,27.25,0.0
1985-09-10,9510,4327.01,0.0,7177.01,75.47,26.67,0.0
1985-09-11,9510,4354.2,0.0,7204.2,75.75,25.6,0.0
1985-09-12,9510,4383.7,0.0,7233.7,76.06,41.29,0.0
1985-09-13,9510,4408.71,0.0,7258.71,76.33,47.07,0.0
1985-09-14,9510,4436.04,0.0,7286.04,76.61,42.87,0.0
1985-09-15,9510,4470.27,0.0,7320.27,76.97,46.46,0.0
1985-09-16,9510,4506.86,0.0,7356.86,77.36,46.69,0.0
1985-09-17,9510,4532.06,0.0,7382.06,77.62,43.69,0.0
1985-09-18,9510,4555.01,0.0,7405.01,77.87,30.53,0.0
1985-09-19,9510,4582.6,0.0,7432.6,78.16,27.64,0.0
1985-09-20,9510,4601.01,0.0,7451.01,78.35,29.34,0.0
1985-09-21,9510,4619.45,0.0,7469.45,78.54,19.59,0.0
1985-09-22,9510,4635.59,0.0,7485.59,78.71,22.14,0.0
1985-09-23,9510,4656.38,0.0,7506.38,78.93,16.91,0.0
1985-09-24,9510,4688.77,0.0,7538.77,79.27,22.01,0.0
1985-09-25,9510,4714.26,0.0,7564.26,79.54,34.28,0.0
1985-09-26,9510,4737.47,0.0,7587.47,79.78,29.95,0.0
1985-09-27,9510,4756.06,0.0,7606.06,79.98,26.07,0.0
1985-09-28,9510,4774.67,0.0,7624.67,80.18,20.48,0.0
1985-09-29,9510,4793.3,0.0,7643.3,80.37,19.38,0.0
1985-09-30,9510,4814.29,0.0,7664.29,80.59,20.23,0.0
1985-10-01,9510,4835.31,0.0,7685.31,80.81,22.62,0.0
1985-10-02,9510,4851.67,0.0,7701.67,80.98,25.55,0.0
1985-10-03,9510,4865.71,0.0,7715.71,81.13,19.21,0.0
1985-10-04,9510,4875.07,0.0,7725.07,81.23,15.15,0.0
1985-10-05,9510,4889.13,0.0,7739.13,81.38,10.87,0.0
1985-10-06,9510,4898.51,0.0,7748.51,81.48,14.82,0.0
1985-10-07,9510,4907.89,0.0,7757.89,81.58,10.14,0.0
1985-10-08,9510,4914.93,0.0,7764.93,81.65,13.57,0.0
1985-10-09,9510,4921.98,0.0,7771.98,81.72,12.29,0.0
1985-10-10,9510,4926.67,0.0,7776.67,81.77,12.69,0.0
1985-10-11,9510,4936.07,0.0,7786.07,81.87,9.88,0.0
1985-10-12,9510,4943.13,0.0,7793.13,81.95,14.9,0.0
1985-10-13,9510,4947.83,0.0,7797.83,82.0,13.15,0.0
1985-10-14,9510,4957.24,0.0,7807.24,82.1,7.98,0.0
1985-10-15,9510,4961.95,0.0,7811.95,82.14,12.98,0.0
1985-10-16,9510,4969.01,0.0,7819.01,82.22,9.64,0.0
1985-10-17,9510,4976.08,0.0,7826.08,82.29,13.84,0.0
1985-10-18,9510,4990.22,0.0,7840.22,82.44,9.21,0.0
1985-10-19,9510,5009.09,0.0,7859.09,82.64,15.75,0.0
1985-10-20,9510,5027.99,0.0,7877.99,82.84,20.76,0.0
1985-10-21,9510,5044.54,0.0,7894.54,83.01,20.83,0.0
1985-10-22,9510,5061.11,0.0,7911.11,83.19,20.53,0.0
1985-10-23,9510,5077.69,0.0,7927.69,83.36,18.2,0.0
1985-10-24,9510,5094.29,0.0,7944.29,83.54,17.36,0.0
1985-10-25,9510,5103.78,0.0,7953.78,83.64,18.3,0.0
1985-10-26,9510,5115.66,0.0,7965.66,83.76,10.7,0.0
1985-10-27,9510,5125.16,0.0,7975.16,83.86,13.74,0.0
1985-10-28,9510,5137.05,0.0,7987.05,83.99,10.28,0.0
1985-10-29,9510,5146.56,0.0,7996.56,84.09,13.38,0.0
1985-10-30,9510,5158.47,0.0,8008.47,84.21,11.86,0.0
1985-10-31,9510,5165.61,0.0,8015.61,84.29,13.55,0.0
1985-11-01,9510,5172.76,0.0,8022.76,84.36,8.32,0.0
1985-11-02,9510,5182.3,0.0,8032.3,84.46,7.97,0.0
1985-11-03,9510,5189.45,0.0,8039.45,84.54,13.59,0.0
1985-11-04,9510,5199.0,0.0,8049.0,84.64,7.98,0.0
1985-11-05,9510,5208.55,0.0,8058.55,84.74,10.81,0.0
1985-11-06,9510,5213.32,0.0,8063.32,84.79,10.37,0.0
1985-11-07,9510,5220.45,0.0,8070.45,84.86,6.57,0.0
1985-11-08,9510,5232.44,0.0,8082.44,84.99,9.07,0.0
1985-11-09,9510,5237.23,0.0,8087.23,85.04,14.24,0.0
1985-11-10,9510,5244.41,0.0,8094.41,85.11,7.27,0.0
1985-11-11,9510,5251.59,0.0,8101.59,85.19,8.0,0.0
1985-11-12,9510,5251.59,0.0,8101.59,85.19,12.95,0.0
1985-11-13,9510,5253.98,0.0,8103.98,85.22,6.58,0.0
1985-11-14,9510,5268.35,0.0,8118.35,85.37,8.45,0.0
1985-11-15,9510,5273.15,0.0,8123.15,85.42,21.17,0.0
1985-11-16,9510,5277.94,0.0,8127.94,85.47,11.65,0.0
1985-11-17,9510,5280.34,0.0,8130.34,85.49,11.73,0.0
1985-11-18,9510,5287.54,0.0,8137.54,85.57,8.64,0.0
1985-11-19,9510,5301.94,0.0,8151.94,85.72,12.28,0.0
1985-11-20,9510,5313.95,0.0,8163.95,85.85,20.22,0.0
1985-11-21,9510,5325.96,0.0,8175.96,85.97,16.24,0.0
1985-11-22,9510,5335.58,0.0,8185.58,86.07,17.34,0.0
1985-11-23,9510,5345.21,0.0,8195.21,86.17,17.07,0.0
1985-11-24,9510,5352.43,0.0,8202.43,86.25,14.83,0.0
1985-11-25,9510,5357.25,0.0,8207.25,86.3,11.38,0.0
1985-11-26,9510,5364.47,0.0,8214.47,86.38,9.75,0.0
1985-11-27,9510,5366.88,0.0,8216.88,86.4,12.66,0.0
1985-11-28,9510,5371.7,0.0,8221.7,86.45,9.36,0.0
1985-11-29,9510,5371.7,0.0,8221.7,86.45,13.08,0.0
1985-11-30,9510,5374.12,0.0,8224.12,86.48,6.28,0.0
1985-12-01,9510,5378.94,0.0,8228.94,86.53,9.27,0.0
1985-12-02,9510,5386.17,0.0,8236.17,86.61,10.13,0.0
1985-12-03,9510,5386.17,0.0,8236.17,86.61,10.49,0.0
1985-12-04,9510,5393.41,0.0,8243.41,86.68,4.52,0.0
1985-12-05,9510,5393.41,0.0,8243.41,86.68,13.73,0.0
1985-12-06,9510,5393.41,0.0,8243.41,86.68,3.63,0.0
1985-12-07,9510,5393.41,0.0,8243.41,86.68,6.59,0.0
1985-12-08,9510,5398.24,0.0,8248.24,86.73,6.62,0.0
1985-12-09,9510,5398.24,0.0,8248.24,86.73,10.73,0.0
1985-12-10,9510,5398.24,0.0,8248.24,86.73,7.93,0.0
1985-12-11,9510,5398.24,0.0,8248.24,86.73,6.02,0.0
1985-12-12,9510,5398.24,0.0,8248.24,86.73,6.88,0.0
1985-12-13,9510,5395.83,0.0,8245.83,86.71,6.46,0.0
1985-12-14,9510,5395.83,0.0,8245.83,86.71,3.03,0.0
1985-12-15,9510,5395.83,0.0,8245.83,86.71,4.71,0.0
1985-12-16,9510,5395.83,0.0,8245.83,86.71,5.2,0.0
1985-12-17,9510,5398.24,0.0,8248.24,86.73,4.16,0.0
1985-12-18,9510,5398.24,0.0,8248.24,86.73,4.93,0.0
1985-12-19,9510,5398.24,0.0,8248.24,86.73,2.78,0.0
1985-12-20,9510,5400.65,0.0,8250.65,86.76,2.63,0.0
1985-12-21,9510,5400.65,0.0,8250.65,86.76,7.35,0.0
1985-12-22,9510,5400.65,0.0,8250.65,86.76,5.04,0.0
1985-12-23,9510,5400.65,0.0,8250.65,86.76,4.96,0.0
1985-12-24,9510,5400.65,0.0,8250.65,86.76,4.8,0.0
1985-12-25,9510,5400.65,0.0,8250.65,86.76,4.1,0.0
1985-12-26,9510,5395.83,0.0,8245.83,86.71,4.47,0.0
1985-12-27,9510,5395.83,0.0,8245.83,86.71,0.25,0.0
1985-12-28,9510,5393.41,0.0,8243.41,86.68,4.9,0.0
1985-12-29,9510,5393.41,0.0,8243.41,86.68,1.51,0.0
1985-12-30,9510,5393.41,0.0,8243.41,86.68,5.48,0.0
1985-12-31,9510,5391.0,0.0,8241.0,86.66,3.18,0.0
1986-01-01,9510,5391.0,0.0,8241.0,86.66,5.94,0.0
1986-01-02,9510,5391.0,0.0,8241.0,86.66,4.94,0.0
1986-01-03,9510,5388.59,0.0,8238.59,86.63,3.23,0.0
1986-01-04,9510,5388.59,0.0,8238.59,86.63,4.33,0.0
1986-01-05,9510,5388.59,0.0,8238.59,86.63,4.67,0.0
1986-01-06,9510,5386.17,0.0,8236.17,86.61,1.52,0.0
1986-01-07,9510,5386.17,0.0,8236.17,86.61,3.19,0.0
1986-01-08,9510,5386.17,0.0,8236.17,86.61,2.76,0.0
1986-01-09,9510,5383.76,0.0,8233.76,86.58,0.52,0.0
1986-01-10,9510,5383.76,0.0,8233.76,86.58,5.05,0.0
1986-01-11,9510,5383.76,0.0,8233.76,86.58,3.85,0.0
1986-01-12,9510,5381.35,0.0,8231.35,86.55,2.26,0.0
1986-01-13,9510,5381.35,0.0,8231.35,86.55,4.63,0.0
1986-01-14,9510,5378.94,0.0,8228.94,86.53,5.55,0.0
1986-01-15,9510,5378.94,0.0,8228.94,86.53,7.29,0.0
1986-01-16,9510,5374.12,0.0,8224.12,86.48,1.42,0.0
1986-01-17,9510,5371.7,0.0,8221.7,86.45,4.77,0.0
1986-01-18,9510,5366.88,0.0,8216.88,86.4,2.75,0.0
1986-01-19,9510,5364.47,0.0,8214.47,86.38,2.11,0.0
1986-01-20,9510,5366.88,0.0,8216.88,86.4,11.69,0.0
1986-01-21,9510,5366.88,0.0,8216.88,86.4,7.4,0.0
1986-01-22,9510,5364.47,0.0,8214.47,86.38,7.2,0.0
1986-01-23,9510,5359.66,0.0,8209.66,86.33,5.14,0.0
1986-01-24,9510,5354.84,0.0,8204.84,86.28,5.6,0.0
1986-01-25,9510,5347.62,0.0,8197.62,86.2,2.15,0.0
1986-01-26,9510,5337.99,0.0,8187.99,86.1,1.25,0.0
1986-01-27,9510,5330.77,0.0,8180.77,86.02,2.23,0.0
1986-01-28,9510,5323.56,0.0,8173.56,85.95,3.71,0.0
1986-01-29,9510,5313.95,0.0,8163.95,85.85,1.67,0.0
1986-01-30,9510,5306.74,0.0,8156.74,85.77,3.29,0.0
1986-01-31,9510,5294.73,0.0,8144.73,85.64,2.17,0.0
1986-02-01,9510,5287.54,0.0,8137.54,85.57,5.26,0.0
1986-02-02,9510,5280.34,0.0,8130.34,85.49,6.56,0.0
1986-02-03,9510,5268.35,0.0,8118.35,85.37,2.31,0.0
1986-02-04,9510,5249.19,0.0,8099.19,85.16,3.7,0.0
1986-02-05,9510,5230.05,0.0,8080.05,84.96,2.51,0.0
1986-02-06,9510,5215.71,0.0,8065.71,84.81,6.72,0.0
1986-02-07,9510,5199.0,0.0,8049.0,84.64,3.39,0.0
1986-02-08,9510,5187.07,0.0,8037.07,84.51,7.97,0.0
1986-02-09,9510,5172.76,0.0,8022.76,84.36,4.86,0.0
1986-02-10,9510,5160.85,0.0,8010.85,84.24,4.01,0.0
1986-02-11,9510,5144.18,0.0,7994.18,84.06,2.2,0.0
1986-02-12,9510,5125.16,0.0,7975.16,83.86,4.8,0.0
1986-02-13,9510,5110.91,0.0,7960.91,83.71,7.42,0.0
1986-02-14,9510,5096.66,0.0,7946.66,83.56,6.93,0.0
1986-02-15,9510,5080.06,0.0,7930.06,83.39,3.88,0.0
1986-02-16,9510,5065.84,0.0,7915.84,83.24,3.62,0.0
1986-02-17,9510,5049.27,0.0,7899.27,83.06,5.08,0.0
1986-02-18,9510,5032.72,0.0,7882.72,82.89,5.02,0.0
1986-02-19,9510,5013.82,0.0,7863.82,82.69,1.4,0.0
1986-02-20,9510,4999.65,0.0,7849.65,82.54,5.68,0.0
1986-02-21,9510,4985.5,0.0,7835.5,82.39,1.54,0.0
1986-02-22,9510,4966.66,0.0,7816.66,82.19,3.99,0.0
1986-02-23,9510,4947.83,0.0,7797.83,82.0,3.79,0.0
1986-02-24,9510,4929.02,0.0,7779.02,81.8,5.11,0.0
1986-02-25,9510,4907.89,0.0,7757.89,81.58,3.72,0.0
1986-02-26,9510,4882.1,0.0,7732.1,81.3,0.57,0.0
1986-02-27,9510,4856.35,0.0,7706.35,81.03,0.13,0.0
1986-02-28,9510,4832.97,0.0,7682.97,80.79,2.89,0.0
1986-03-01,9510,4814.29,0.0,7664.29,80.59,2.89,0.0
1986-03-02,9510,4800.3,0.0,7650.3,80.44,6.42,0.0
1986-03-03,9510,4783.99,0.0,7633.99,80.27,4.66,0.0
1986-03-04,9510,4763.04,0.0,7613.04,80.05,0.89,0.0
1986-03-05,9510,4742.11,0.0,7592.11,79.83,3.0,0.0
1986-03-06,9510,4714.26,0.0,7564.26,79.54,2.29,0.0
1986-03-07,9510,4691.08,0.0,7541.08,79.3,1.81,0.0
1986-03-08,9510,4663.32,0.0,7513.32,79.0,2.09,0.0
1986-03-09,9510,4644.83,0.0,7494.83,78.81,0.29,0.0
1986-03-10,9510,4621.75,0.0,7471.75,78.57,3.35,0.0
1986-03-11,9510,4596.4,0.0,7446.4,78.3,5.87,0.0
1986-03-12,9510,4568.8,0.0,7418.8,78.01,4.07,0.0
1986-03-13,9510,4545.83,0.0,7395.83,77.77,3.84,0.0
1986-03-14,9510,4522.89,0.0,7372.89,77.53,7.94,0.0
1986-03-15,9510,4497.7,0.0,7347.7,77.26,7.5,0.0
1986-03-16,9510,4467.98,0.0,7317.98,76.95,5.92,0.0
1986-03-17,9510,4445.16,0.0,7295.16,76.71,0.75,0.0
1986-03-18,9510,4415.54,0.0,7265.54,76.4,8.09,0.0
1986-03-19,9510,4385.98,0.0,7235.98,76.09,1.81,0.0
1986-03-20,9510,4361.0,0.0,7211.0,75.83,0.3,0.0
1986-03-21,9510,4331.54,0.0,7181.54,75.52,5.58,0.0
1986-03-22,9510,4304.4,0.0,7154.4,75.23,2.76,0.0
1986-03-23,9510,4279.56,0.0,7129.56,74.97,4.56,0.0
1986-03-24,9510,4257.01,0.0,7107.01,74.73,5.98,0.0
1986-03-25,9510,4234.49,0.0,7084.49,74.5,8.48,0.0
1986-03-26,9510,4212.01,0.0,7062.01,74.26,8.33,0.0
1986-03-27,9510,4185.08,0.0,7035.08,73.98,8.25,0.0
1986-03-28,9510,4158.19,0.0,7008.19,73.69,2.43,0.0
1986-03-29,9510,4131.36,0.0,6981.36,73.41,2.42,0.0
1986-03-30,9510,4104.57,0.0,6954.57,73.13,4.17,0.0
1986-03-31,9510,4080.06,0.0,6930.06,72.87,3.41,0.0
1986-04-01,9510,4053.36,0.0,6903.36,72.59,4.17,0.0
1986-04-02,9510,4031.15,0.0,6881.15,72.36,2.46,0.0
1986-04-03,9510,4008.97,0.0,6858.97,72.12,7.74,0.0
1986-04-04,9510,3986.83,0.0,6836.83,71.89,7.36,0.0
1986-04-05,9510,3960.31,0.0,6810.31,71.61,7.2,0.0
1986-04-06,9510,3942.65,0.0,6792.65,71.43,3.03,0.0
1986-04-07,9510,3922.81,0.0,6772.81,71.22,5.6,0.0
1986-04-08,9510,3896.4,0.0,6746.4,70.94,2.12,0.0
1986-04-09,9510,3872.24,0.0,6722.24,70.69,1.01,0.0
1986-04-10,9510,3850.31,0.0,6700.31,70.46,3.79,0.0
1986-04-11,9510,3830.6,0.0,6680.6,70.25,5.36,0.0
1986-04-12,9510,3806.55,0.0,6656.55,70.0,7.98,0.0
1986-04-13,9510,3793.45,0.0,6643.45,69.86,0.51,0.0
1986-04-14,9510,3782.54,0.0,6632.54,69.74,2.89,0.0
1986-04-15,9510,3765.1,0.0,6615.1,69.56,6.6,0.0
1986-04-16,9510,3741.16,0.0,6591.16,69.31,6.36,0.0
1986-04-17,9510,3732.47,0.0,6582.47,69.22,2.23,0.0
1986-04-18,9510,3708.59,0.0,6558.59,68.97,17.43,0.0
1986-04-19,9510,3682.58,0.0,6532.58,68.69,4.18,0.0
1986-04-20,9510,3658.78,0.0,6508.78,68.44,1.12,0.0
1986-04-21,9510,3637.19,0.0,6487.19,68.21,2.18,0.0
1986-04-22,9510,3619.94,0.0,6469.94,68.03,4.51,0.0
1986-04-23,9510,3596.25,0.0,6446.25,67.78,7.4,0.0
1986-04-24,9510,3581.2,0.0,6431.2,67.63,1.2,0.0
1986-04-25,9510,3568.32,0.0,6418.32,67.49,8.96,0.0
1986-04-26,9510,3553.3,0.0,6403.3,67.33,12.1,0.0
1986-04-27,9510,3531.87,0.0,6381.87,67.11,9.76,0.0
1986-04-28,9510,3510.48,0.0,6360.48,66.88,2.51,0.0
1986-04-29,9510,3491.26,0.0,6341.26,66.68,3.24,0.0
1986-04-30,9510,3478.46,0.0,6328.46,66.55,5.14,0.0
1986-05-01,9510,3478.46,0.0,6328.46,66.55,12.1,0.0
1986-05-02,9510,3476.33,0.0,6326.33,66.52,18.11,0.0
1986-05-03,9510,3461.42,0.0,6311.42,66.37,22.28,0.0
1986-05-04,9510,3444.39,0.0,6294.39,66.19,10.83,0.0
1986-05-05,9510,3425.27,0.0,6275.27,65.99,6.64,0.0
1986-05-06,9510,3410.42,0.0,6260.42,65.83,5.72,0.0
1986-05-07,9510,3395.58,0.0,6245.58,65.67,10.08,0.0
1986-05-08,9510,3376.53,0.0,6226.53,65.47,10.13,0.0
1986-05-09,9510,3361.73,0.0,6211.73,65.32,5.07,0.0
1986-05-10,9510,3357.51,0.0,6207.51,65.27,6.78,0.0
1986-05-11,9510,3355.4,0.0,6205.4,65.25,12.78,0.0
1986-05-12,9510,3357.51,0.0,6207.51,65.27,15.44,0.0
1986-05-13,9510,3351.17,0.0,6201.17,65.21,25.25,0.0
1986-05-14,9510,3336.41,0.0,6186.41,65.05,17.72,0.0
1986-05-15,9510,3323.76,0.0,6173.76,64.92,9.62,0.0
1986-05-16,9510,3309.03,0.0,6159.03,64.76,10.77,0.0
1986-05-17,9510,3294.31,0.0,6144.31,64.61,10.54,0.0
1986-05-18,9510,3277.51,0.0,6127.51,64.43,10.19,0.0
1986-05-19,9510,3260.74,0.0,6110.74,64.26,6.91,0.0
1986-05-20,9510,3243.98,0.0,6093.98,64.08,6.81,0.0
1986-05-21,9510,3225.16,0.0,6075.16,63.88,6.43,0.0
1986-05-22,9510,3212.63,0.0,6062.63,63.75,4.37,0.0
1986-05-23,9510,3202.2,0.0,6052.2,63.64,4.53,0.0
1986-05-24,9510,3204.29,0.0,6054.29,63.66,10.35,0.0
1986-05-25,9510,3229.34,0.0,6079.34,63.93,25.06,0.0
1986-05-26,9510,3256.54,0.0,6106.54,64.21,39.99,0.0
1986-05-27,9510,3269.12,0.0,6119.12,64.34,50.82,0.0
1986-05-28,9510,3269.12,0.0,6119.12,64.34,38.55,0.0
1986-05-29,9510,3256.54,0.0,6106.54,64.21,27.27,0.0
1986-05-30,9510,3243.98,0.0,6093.98,64.08,14.07,0.0
1986-05-31,9510,3229.34,0.0,6079.34,63.93,13.05,0.0
1986-06-01,9510,3227.25,0.0,6077.25,63.9,10.05,0.0
1986-06-02,9510,3208.46,0.0,6058.46,63.71,8.85,0.0
1986-06-03,9510,3189.69,0.0,6039.69,63.51,3.97,0.0
1986-06-04,9510,3175.12,0.0,6025.12,63.36,9.21,0.0
1986-06-05,9510,3162.64,0.0,6012.64,63.22,11.66,0.0
1986-06-06,9510,3156.41,0.0,6006.41,63.16,12.02,0.0
1986-06-07,9510,3146.02,0.0,5996.02,63.05,19.66,0.0
1986-06-08,9510,3148.1,0.0,5998.1,63.07,13.05,0.0
1986-06-09,9510,3137.72,0.0,5987.72,62.96,18.31,0.0
1986-06-10,9510,3127.36,0.0,5977.36,62.85,13.41,0.0
1986-06-11,9510,3112.86,0.0,5962.86,62.7,12.41,0.0
1986-06-12,9510,3100.45,0.0,5950.45,62.57,7.93,0.0
1986-06-13,9510,3094.24,0.0,5944.24,62.51,9.95,0.0
1986-06-14,9510,3104.58,0.0,5954.58,62.61,16.29,0.0
1986-06-15,9510,3119.07,0.0,5969.07,62.77,32.61,0.0
1986-06-16,9510,3119.07,0.0,5969.07,62.77,29.52,0.0
1986-06-17,9510,3110.79,0.0,5960.79,62.68,23.05,0.0
